	tweet_id	jpg_url	prob_breed	timestamp	source	text	expanded_urls	rating_numerator	rating_denominator	name	doggo	floofer	pupper	puppo	num_likes	num_retweets
1418	816829038950027264	https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg	golden_retriever	2017-01-05 02:09:53 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI	https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1	12.0	10.0	Betty	None	None	None	puppo	0.0	5189.0
1419	817056546584727552	https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg	kelpie	2017-01-05 17:13:55 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH	https://twitter.com/dog_rates/status/817056546584727552/photo/1	11.0	10.0	Chloe	None	None	None	None	9181.0	1817.0
1420	817120970343411712	https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg	Saluki	2017-01-05 21:29:55 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T	https://twitter.com/dog_rates/status/817120970343411712/photo/1	13.0	10.0	None	None	None	None	None	13022.0	2883.0
1421	817171292965273600	https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg	golden_retriever	2017-01-06 00:49:53 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw	https://twitter.com/dog_rates/status/817171292965273600/photo/1	13.0	10.0	Tebow	None	None	None	None	9335.0	2211.0
1422	817181837579653120	https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg	Tibetan_mastiff	2017-01-06 01:31:47 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k	https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1	13.0	10.0	None	None	None	pupper	None	0.0	9346.0
1423	817415592588222464	https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg	Doberman	2017-01-06 17:00:38 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2"	https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1	11.0	10.0	Strudel	None	None	None	None	6013.0	1060.0
1429	818259473185828864	https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg	miniature_schnauzer	2017-01-09 00:53:55 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib	https://twitter.com/dog_rates/status/818259473185828864/photo/1	12.0	10.0	Florence	None	None	None	None	11789.0	2515.0
1431	818588835076603904	https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg	Norwegian_elkhound	2017-01-09 22:42:41 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb	https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1	11.0	10.0	Chelsea	None	None	pupper	None	0.0	6745.0
1433	818627210458333184	https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg	Labrador_retriever	2017-01-10 01:15:10 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG	https://twitter.com/dog_rates/status/818627210458333184/photo/1	13.0	10.0	Wafer	None	None	None	None	23723.0	8173.0
1434	819004803107983360	https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg	standard_poodle	2017-01-11 02:15:36 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1	https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1	14.0	10.0	Bo	doggo	None	None	None	92344.0	40256.0
1440	819952236453363712	https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg	American_Staffordshire_terrier	2017-01-13 17:00:21 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb"	https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1	13.0	10.0	Oliver	None	None	None	puppo	5680.0	1301.0
1447	821149554670182400	https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg	German_shepherd	2017-01-17 00:18:04 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2	https://twitter.com/dog_rates/status/821149554670182400/video/1	12.0	10.0	Luca	None	None	None	None	9313.0	2207.0
1451	821813639212650496	https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg	Saint_Bernard	2017-01-18 20:16:54 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG	https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1	12.0	10.0	Hercules	None	None	None	None	0.0	3657.0
1452	821886076407029760	https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg	golden_retriever	2017-01-19 01:04:45 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV	https://twitter.com/dog_rates/status/821886076407029760/photo/1	13.0	10.0	Jimison	None	None	None	None	12116.0	2563.0
1456	822610361945911296	https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg	cocker_spaniel	2017-01-21 01:02:48 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh	https://twitter.com/dog_rates/status/822610361945911296/photo/1	12.0	10.0	None	None	None	None	None	15736.0	3242.0
1460	822975315408461824	https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg	Pembroke	2017-01-22 01:12:59 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG	https://twitter.com/dog_rates/status/822975315408461824/photo/1	12.0	10.0	Albus	None	None	None	None	18427.0	3764.0
1464	823699002998870016	https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg	cairn	2017-01-24 01:08:40 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL	https://twitter.com/dog_rates/status/823699002998870016/photo/1	12.0	10.0	Winston	None	None	None	None	13403.0	2645.0
1465	823939628516474880	https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg	schipperke	2017-01-24 17:04:50 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw	https://twitter.com/dog_rates/status/823939628516474880/photo/1	12.0	10.0	Cash	None	None	None	None	11335.0	2963.0
1466	824325613288833024	https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg	Pembroke	2017-01-25 18:38:36 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS	https://twitter.com/dog_rates/status/824325613288833024/photo/1	13.0	10.0	None	None	None	pupper	None	12538.0	11345.0
1468	824775126675836928	https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg	Border_terrier	2017-01-27 00:24:48 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI	https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1	12.0	10.0	Scooter	None	None	None	None	15926.0	3852.0
1469	825026590719483904	https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg	Eskimo_dog	2017-01-27 17:04:02 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc"	https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1	12.0	10.0	Pablo	None	None	None	puppo	6749.0	1402.0
1470	825147591692263424	https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg	Pekinese	2017-01-28 01:04:51 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD	https://twitter.com/dog_rates/status/825147591692263424/photo/1	13.0	10.0	Sweet	None	None	None	None	19472.0	4996.0
1471	825535076884762624	https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg	Rottweiler	2017-01-29 02:44:34 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1	https://twitter.com/dog_rates/status/825535076884762624/photo/1	14.0	10.0	None	None	None	None	puppo	55376.0	18772.0
1472	825829644528148480	https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg	Great_Pyrenees	2017-01-29 22:15:05 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM	https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1	12.0	10.0	Toby	None	None	None	None	13554.0	2716.0
1478	826848821049180160	https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg	Great_Pyrenees	2017-02-01 17:44:55 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh	https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1	13.0	10.0	Cupid	doggo	None	None	None	38769.0	11154.0
1481	827324948884643840	https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg	golden_retriever	2017-02-03 01:16:53 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5	https://twitter.com/dog_rates/status/827324948884643840/photo/1	12.0	10.0	Ralphie	None	None	None	None	16873.0	3338.0
1482	827600520311402496	https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg	Pembroke	2017-02-03 19:31:54 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb	https://twitter.com/dog_rates/status/827600520311402496/photo/1	13.0	10.0	Tucker	None	None	None	None	7865.0	1032.0
1485	828011680017821696	https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg	American_Staffordshire_terrier	2017-02-04 22:45:42 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB	https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1	11.0	10.0	Brutus	None	None	None	None	11006.0	2340.0
1491	828650029636317184	https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg	golden_retriever	2017-02-06 17:02:17 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK	https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1	14.0	10.0	one	None	None	None	None	10081.0	1468.0
1494	829011960981237760	https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg	boxer	2017-02-07 17:00:28 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is	https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1	13.0	10.0	Dexter	None	None	None	None	56211.0	17648.0
1495	829141528400556032	https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg	golden_retriever	2017-02-08 01:35:19 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR	https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1	12.0	10.0	Malcolm	None	None	None	None	25998.0	8071.0
1497	829449946868879360	https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg	Labrador_retriever	2017-02-08 22:00:52 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB	https://twitter.com/dog_rates/status/829449946868879360/photo/1	11.0	10.0	None	doggo	None	None	None	11092.0	2205.0
1498	829501995190984704	https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg	French_bulldog	2017-02-09 01:27:41 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul	https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1	12.0	10.0	Leo	None	None	None	None	33667.0	11552.0
1499	829861396166877184	https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg	Border_terrier	2017-02-10 01:15:49 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU	https://twitter.com/dog_rates/status/829861396166877184/photo/1	12.0	10.0	Mia	None	None	None	None	12956.0	2128.0
1501	830097400375152640	https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg	toy_poodle	2017-02-10 16:53:37 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW"	https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1	13.0	10.0	Samson	None	None	None	None	10408.0	3267.0
1502	830583320585068544	https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg	Labrador_retriever	2017-02-12 01:04:29 +0000	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5	https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1	13.0	10.0	Lilly	None	None	None	None	70884.0	18306.0
1506	831315979191906304	https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg	briard	2017-02-14 01:35:49 +0000	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4	https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1	13.0	10.0	None	None	None	pupper	None	6907.0	1212.0
